고유번호,언어,상호명,콘텐츠URL,주소,Latitude,Longitude,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
6307,ko,신안촌,https://korean.visitseoul.net/restaurants/신안촌-KR/KOP006304?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006304,110-053 서울특별시 종로구 내자동 152,37.575598,126.9708818,03169 서울특별시 종로구 사직로12길 8 (내자동) ,0507-1418-7744,http://www.신안촌.kr/,평일 11:30 ~ 15:00 / 17:00 ~ 22:00 토요일 11:30 ~ 20:00,3호선 경복궁역 7번 출구에서 약 130m (도보 2분) ,,
11999,ko,올라,https://korean.visitseoul.net/restaurants/올라/KOP011999?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011999,150-916 서울 영등포구 여의도동 17 ,37.5257043,126.9187418,"07236 서울 영등포구 의사당대로 38 (여의도동, 여의도더샵아일랜드파크) ",0507-1417-7220,,"평일  11:30~14:30, 17:30~22:00 / 주말 11:30~15:00, 17:00~22:00","5, 9호선 여의도역 1번 출구에서 약 578m (도보 8분)",,"참치 타르타르, 닭가슴살과 수제 리코타 치즈"
7030,ko,플로리안,https://korean.visitseoul.net/restaurants/플로리안-KR/KOP007029?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007029,138-169 서울특별시 송파구 가락본동 80성원상떼빌 102동 122호 ,37.495064,127.1204364,05718 서울특별시 송파구 송파대로28길 27 (가락동) ,02-403-1248,,11:00~22:00,"3,8호선 가락시장역 4번 출구에서 약 326m (도보 5분)",,
13122,ko,충무로쭈꾸미불고기,https://korean.visitseoul.net/restaurants/충무로쭈꾸미불고기-KR/KOP013119?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013119,100-866 서울특별시 중구 필동1가 3-20,37.5617577,126.9922012,04554 서울특별시 중구 퇴계로31길 11 (필동1가) ,02-2279-0803,https://jjubulgogi.modoo.at/,12:00 ~ 22:00 토요일 12:00 ~ 21:30,"3,4호선 충무로역 5번 출구에서 약 124m (도보 1분)",,주꾸미
12989,ko,와세다야,https://korean.visitseoul.net/restaurants/와세다야-K/KOP012986?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012986,140-030 서울특별시 용산구 이촌동 300-10,37.518049,126.9787035,04425 서울특별시 용산구 이촌로88길 3  (이촌동) ,02-796-0608,http://wasedaya.co.kr/,"월요일~토요일 16:30~23:00, 일요일 16:00~23:00","4호선, 경의중앙선 이촌역 3-1번 출구에서 약 654m (도보 9분)",,"특상우설, 천엽사시미, 안심, 항정살소금구이"
7278,ko,진도울돌목가는길,https://korean.visitseoul.net/restaurants/울돌목가는길1/KOP007278?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007278, 서울 서초구 서초동 1540-1 ,37.4898033,127.0080363,06656 서울 서초구 서초대로40길 41 대호IR빌딩,0507-1311-6032,https://wooldolmok.modoo.at/,평일 11:30 ~ 15:00 / 17:00 ~ 22:00 주말 11:30 ~ 15:00 / 17:00 ~ 21:00, 2호선 서초역 2번 출구에서 약 175m (도보 2분),,"울정식, 돌정식, 목정식"
13105,ko,어바웃샤브,https://korean.visitseoul.net/restaurants/어바웃샤브/KOP013103?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013103,110-809 서울특별시 종로구 동숭동 1-88,37.5814465,127.004004,03086 서울특별시 종로구 대학로12길 61 (동숭동) ,02-747-7730,,10:30 ~ 22:00 (Last Order 21:00까지) ,4호선 혜화역 2번 출구에서 약 244m (도보 3분),,"쇠고기샤브칼국수, 쇠고기샤브세트, 우삼겹철판구이"
11556,ko,파크 하얏트 서울 더라운지,https://korean.visitseoul.net/restaurants/더라운지/KOP011556?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011556,135-552 서울 강남구 대치동 995-14 ,37.5085664,127.0641471,06174 서울 강남구 테헤란로 606 (호텔아이파크(주)) ,02-2016-1234,http://www.seoul.park.hyattrestaurants.kr/lounge/default-ko.html,11:00 ~ 22:00,2호선 삼성역 2번 출구에서 약 14m (도보 1분),,"애프터눈티세트, 빙수 2인, 음료 및 디저트, 모던 한식 디너 세트  "
28700,ko,SKY31 푸드에비뉴,https://korean.visitseoul.net/restaurants/SKY31-푸드애비뉴/KOP028700?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP028700,138-240 서울 송파구 신천동 29 ,37.5133121,127.1037107,"05551 서울 송파구 올림픽로 300 (신천동, 롯데월드타워앤드롯데월드몰) 31층",02-3213-9992,,평일 18:00 - 22:00 주말 11:30 - 21:00,2?8호선 잠실역,,
12152,ko,서강8경,https://korean.visitseoul.net/restaurants/서강8경/KOP012148?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012148, 마포구 상수동 356-6 ,37.5449642,126.9253572,"04081 서울특별시 마포구 토정로 128 (상수동) 프렌치룸레스토랑8층, 홀 다이닝바9층",02-334-1919,http://www.seogang8kyoung.co.kr/,12:00~15:00 / 17:30~19:30 / 20:00~24:00,6호선 상수역 3번 출구에서 약 463m (도보 6분) ,,
14938,ko,사프란,https://korean.visitseoul.net/restaurants/사프란-KR/KOP014936?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014936, 서울 중구 장교동 74 59-5,37.5669364,126.988076,"04542 서울 중구 삼일대로 362 (장교동, 롯데시티호텔 명동) 2층",02-6361-8644,,11:30 ~ 22:00,"2, 3호선 을지로 3가역 1번 출구에서 약 169m (도보 2분)",,"치킨한디, 램브한디, 홈모스"
4771,ko,명품잔치국수,https://korean.visitseoul.net/restaurants/명품잔치국수/KOP004771?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004771,121-839 서울 마포구 서교동 479-8 ,37.5547217,126.9134547,04004 서울 마포구 동교로 103 ,0507-1399-2008,,월요일~토요일 10:00~22:00,6호선 망원역 1번 출구에서 약 379m (도보 5분),,"잔치국수, 비빔국수, 왕만두, 유부국수"
6476,ko,도이치하우스,https://korean.visitseoul.net/restaurants/도이치하우스/KOP006473?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006473,140-887 서울 용산구 한남동 653-68 ,37.5333454,127.0030548,"04402 서울 용산구 대사관로 46 (한남동, 서울빌딩) ",02-794-1313,,매일 11:30 ~ 02:00,6호선 이태원역 3번 출구에서 약 854m (도보 17분),,"예딩거 둔켈, 신데렐라, 모둠소시지, 안심찹스테이크"
24904,ko,내자땅콩,https://korean.visitseoul.net/restaurants/Naeja-Peanuts-kr/KOP024904?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024904, 서울 종로구 내자동 21-1 ,37.5762659,126.9711282,03041 서울 종로구 사직로 111 (내자동) ,02-730-7239,,11:00 ~ 16:00 (소진시 영업 종료/브레이크타임 13:00 ~ 13:30),3호선 경복궁역 1번 출구에서 약 103m (도보 1분) ,,
3756,ko,남서울민물장어,https://korean.visitseoul.net/restaurants/남서울민물장어/KOP003754?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003754,135-545 서울 강남구 논현동 204-3 204-3,37.5063121,127.029525,06121 서울 강남구 봉은사로 137 (상원빌딩) ,02-544-1010,,월요일~일요일 12:00~21:30 (라스트오더 20:30),9호선 언주역 1번 출구에서 약 316m (도보 4분)   ,,"장어구이, 장어고추장구이, 장어덮밥"
14585,ko,트라토리아모로,https://korean.visitseoul.net/restaurants/트라토리아모로1/KOP014585?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014585,135-090 서울특별시 강남구 삼성동 115-17,37.5107602,127.0508224,06154 서울특별시 강남구 봉은사로68길 21 (삼성동) ,02-556-6997,,"11:30~15:00, 17:30~22:00",9호선 삼성중앙역 7번 출구에서 약 452m (도보 7분),,"해물스파게티, 크림소스리조또, 시저샐러드"
3793,ko,봉자네,https://korean.visitseoul.net/restaurants/봉자네-KR/KOP003791?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003791,140-030 서울특별시 용산구 이촌동 302-68,37.5211774,126.9673531,04427 서울특별시 용산구 이촌로 182 (이촌동) ,02-790-8636,,평일 16:00 ~ 01:00 토요일 16:00 ~ 24:00,4호선 이촌역 5번 출구  ,,
4320,ko,원대구탕(삼각지역) ,https://korean.visitseoul.net/restaurants/원대구탕/KOP004320?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004320, 서울 용산구 용산동3가 1-19 ,37.5346753,126.9746026,04382 서울 용산구 한강대로62가길 14 (용산동3가) ,010-4991-9286,,월~토 11:30~22:00,4호선 삼각지역 1번 출구   ,,"대구탕, 내장탕, 맑은탕, 대가리탕"
14769,ko,러빙헛,https://korean.visitseoul.net/restaurants/러빙헛/KOP014768?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014768, 서울 강남구 개포동 1218-16 1218-16,37.4769085,127.0494422,06308 서울 강남구 개포로22길 35 (개포동) ,02-576-2158,http://lovinghut.kr/kr/,11:00 - 21:00 ,신분당선 양재시민의숲역 2번 출구,,"소이 스테이크 버거, 비건피자, 소이라떼"
14336,ko,포항식당,https://korean.visitseoul.net/restaurants/포항식당/KOP014333?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014333, 서울 종로구 돈의동 107 43-1,37.572219,126.9912218,03139 서울 종로구 돈화문로5가길 31-1 (돈의동) ,02-765-6487,,15:00 ~ 24:00 ,"1,3,5호선 종로3가역 3번 출구에서 약 52m (도보 1분)",,일반한식
4409,ko,비꼴로,https://korean.visitseoul.net/restaurants/비꼴로/KOP004407?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004407, 서울 중구 명동2가 54-6 2-6,37.5629509,126.9840404,04536 서울 중구 명동6길 8 (명동2가) ,02-756-0908,,"11:30~16:00, 17:00~22:00",4호선 명동역 6번 출구에서 약 266m (도보 4분),,"까르보나라, 리키토니 크림파스타, 루꼴라 프루슈토 피자"
10900,ko,미엘,https://korean.visitseoul.net/restaurants/미엘-K/KOP010898?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010898,135-517 서울 강남구 청담동 94-3 퍼즐 하우스 1층,37.525261,127.0436159,"06016 서울특별시 강남구 도산대로67길 13-12  (청담동, 퍼즐하우스) ",02-512-2395,,10:00 ~ 23:50,분당선 압구정로데오역 3번 출구,,
6363,ko,삼정복집,https://korean.visitseoul.net/restaurants/삼정복집/KOP006363?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006363,135-881 서울 강남구 삼성동 162-1 ,37.5146011,127.0639169,06170 서울 강남구 봉은사로 626 (세헌빌딩) 1층,02-3447-3030,http://www.samjungbok.com/,"11:30~15:00, 17:00~22:00",9호선 봉은사역 5번 출구에서 약 250m (도보 3분),,"참복활어 런치세트, 참복A코스, 참복B코스, 장어코스, 활복지리, 매운탕"
14209,ko,더킹스,https://korean.visitseoul.net/restaurants/더킹스/KOP014205?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014205,100-855 서울 중구 장충동2가 186-54 186-54,37.5601792,127.0023953,"04618 서울 중구 동호로 287 (장충동2가, 그랜드앰배서더서울) ",02-2270-3121,https://grand.ambatel.com/seoul/dining/diningInfo.amb?brand_code=M0452&gnbCode=020000&lnbCode=020200&menu_se=M1242,"아침 06:30 ~ 10:00 점심 12:00 ~ 14:30 저녁 18:00 ~ 21:30 토요일 디너 1부 17:30 ~ 19:30,  2부 20:00 ~ 22:00",3호선 동대입구역 6번 출구에서 약 396m (도보 5분),,뷔페
46478,ko,신당동 천팥죽,https://korean.visitseoul.net/restaurants/2024-cheonpatjuk/KOPcjntf2?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPcjntf2, 서울 중구 신당동 120-26 ,37.5651592,127.0187427,04577 서울 중구 다산로44길 33 (신당동) ,02-2237-6385,,매일 10:30 ~ 20:00 (라스트오더 19:30),"지하철 2, 6호선 신당역 4번 출구에서 약 78m (도보 1분)",,
14434,ko,닭진미,https://korean.visitseoul.net/restaurants/닭곰탕/KOP014430?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014430,100-804 서울 중구 남창동 34-138 ,37.5595951,126.9770676,04528 서울 중구 남대문시장길 22-20 (남창동) ,02-753-9063,,07:00 ~ 21:00 ,4호선 회현역 5번 출구  ,,닭곰탕
7200,ko,의정부평양면옥,https://korean.visitseoul.net/restaurants/본가평양면옥/KOP007196?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007196, 서울 서초구 잠원동 29-23,37.5129503,127.0189253,06530 서울특별시 서초구 강남대로93길 28 (잠원동) ,02-547-6947,,월요일~금요일 11:00~21:00 (15:00~17:00 브레이크 타임) 토요일 11:00~20:40 (15:00~17:00 브레이크 타임),"7호선, 신분당선 논현역 8번 출구에서 약 264m (도보 4분)",,냉면
47310,ko,시노라 서촌점,https://korean.visitseoul.net/restaurants/2024-sinola/KOP680zw5?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP680zw5, 서울 종로구 청운동 72 ,37.5862416,126.9701131,03047 서울 종로구 자하문로 116 (청운동) ,02-733-9249,https://smartstore.naver.com/cafesinola,월요일 ~ 일요일 09:00~19:00 (라스트오더 18:00),3호선 경복궁역 3번 출구에서 약 1.1km (도보 18분),,
38024,ko,리치몬드 제과점 더현대서울점 ,https://korean.visitseoul.net/restaurants/리치몬드-제과점-더현대서울점/KOP038024?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP038024, 서울 영등포구 여의도동 22 ,37.5260497,126.928296,"07335 서울 영등포구 여의대로 108 (여의도동, 파크원)  더현대서울 지하 1층",02-3277-0798,,월요알~토요일 10:30 ~ 20:00 일요일 10:30 ~ 20:30,5호선 여의나루역 1번 출구에서 약 312m (도보 5분),,
14522,ko,산촌,https://korean.visitseoul.net/restaurants/산촌-kr/KOP014518?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014518,110-300 서울특별시 종로구 관훈동 14,37.5737828,126.9860624,03148 서울특별시 종로구 인사동길 30-13 (관훈동) ,02-735-0312,http://www.sanchon.com/index.php,매일 11:30~22:00,3호선 안국역 6번 출구  ,"한국어,영어, 중국어, 일본어",사찰음식(채식)
47312,ko,데케드,https://korean.visitseoul.net/restaurants/2024-dekad/KOPl7o63f?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPl7o63f, 서울 종로구 누하동 218 ,37.5792948,126.9696331,03040 서울 종로구 자하문로7길 43 (누하동) ,0507-1350-5845,https://www.instagram.com/dekad.kafeteria/,화요일~일요일 11:30~23:00,3호선 경복궁역 3번 출구에서 약 442m (도보 6분),,
13709,ko,까치네,https://korean.visitseoul.net/restaurants/까치네/KOP013706?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013706,140-160 서울특별시 용산구 남영동 40-4,37.5443755,126.9732392,04352 서울특별시 용산구 한강대로84길 11-16 (남영동) ,02-798-4668,,월요일~토요일 17:00~23:00,4호선 숙대입구역 5번 출구에서 약 108m (도보 1분) ,,"닭볶음탕, 계란말이, 계란범벅, 두부김치, 김치찌개, 동태찌개, 참치찌개, 부대찌개, 오징어볶음, 오징어덮채, 골뱅이무침, 닭볶음탕"
47546,ko,코블러 연희,https://korean.visitseoul.net/restaurants/2024-cobbler/KOPhyfzx3?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPhyfzx3, 서울 서대문구 연희동 132-35 ,37.5681187,126.9301937,03703 서울 서대문구 연희맛로 31-9 (연희동) ,010-4045-6421,https://app.catchtable.co.kr/ct/shop/cobbler_yeonhee,19:00~03:00 (02:30 라스트오더),"2호선, 공항철도, 경의중앙선 홍대입구역 3번 출구에서 약 1.3km (도보 22분)",,
11689,ko,성천막국수,https://korean.visitseoul.net/restaurants/성천막국수/KOP011689?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011689, 서울 동대문구 답십리동 33-28 ,37.569896,127.057826,02614 서울 동대문구 답십리로48나길 2 (답십리동) ,0507-1329-5529,,"월요일 - 금요일 11:30 - 15:00 / 17:00 - 21:00 , 토요일 11:30 - 17:00",4호선 답십리역 4번 출구에서 약 764m (도보 12분),,"물막국수, 비빔막국수, 제육 "
14013,ko,르브런쉭,https://korean.visitseoul.net/restaurants/르브런쉭/KOP014009?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014009,135-888 서울 강남구 신사동 524 오로라빌 ,37.522034,127.0210724,06028 서울 강남구 강남대로162길 41-22 (신사동) ,0507-1399-1985,https://www.instagram.com/lebrunchic/?igshid=1kol08e4llozg,10:00~21:00,"3, 신분당선 신사역 6번 출구에서 약 742m (도보 10분)",,"에그 베네딕트, 아보카도에그슬럿, 프렌치 토스트, 만조리가토니"
10878,ko,경인미술관 전통다원,https://korean.visitseoul.net/restaurants/경인미술관전통다원/KOP010878?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010878,110-300 서울특별시 종로구 관훈동 30-1,37.574506,126.9856172,03146 서울특별시 종로구 인사동10길 11-4 (관훈동) 경인미술관,0507-1339-6305,http://www.kyunginart.co.kr,매일 11:00 ~ 21:20,3호선 안국역 6번 출구  ,한국어,"전통차, 잎차, 건강차, 미용차"
4175,ko,송림원,https://korean.visitseoul.net/restaurants/송림원/KOP004175?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004175,136-031 서울 성북구 동소문동1가 123 ,37.5899032,127.0088091,02833 서울 성북구 동소문로 25-2 ,02-764-7970,,"매일 12:00 ~ 15:30, 17:00 ~ 21:00 KST",4호선 한성대입구역 7번 출구에서 약 219m (도보 3분) ,,"짜장면, 간짜장, 쟁반짜장, 짬뽕"
1211,ko,로마네꽁띠,https://korean.visitseoul.net/restaurants/로마네꽁띠/KOP001211?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP001211, 서울 종로구 삼청동 62-6 ,37.5844001,126.9823933,03053 서울 종로구 북촌로5나길 83-6 ,02-722-1633,,"월요일~금요일 11:30~23:00, 토요일 16:00~23:00 (15:00~18:00 브레이크타임)",3호선 안국역 1번 출구에서 약 177m (도보 2분),,"알리오올리오 파스타, 꼬꼬뱅, 등심스테이크"
13587,ko,오후청,https://korean.visitseoul.net/restaurants/오후청/KOP013584?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013584,100-080 서울특별시 중구 북창동 104,37.562083,126.9780033,04526 서울특별시 중구 남대문로1길 26-10 (북창동) ,02-777-0342,,10:00 ~ 15:00 / 17:00 ~  22:00,1호선 시청역 7번 출구,,샤부샤부
